,ds,y,population,temp,rain,hum,week_weekend,st,holiday,warning
4613,2021-07-12 05:00:00,580.0,76393,22.1,0.0,96.0,0,34.1,0,warning
4614,2021-07-12 06:00:00,288.0,76393,22.3,0.0,96.0,0,34.1,0,warning
4615,2021-07-12 07:00:00,382.0,76393,22.8,0.0,92.0,0,34.1,0,warning
4616,2021-07-12 08:00:00,546.0,76393,23.6,0.0,89.0,0,34.1,0,warning
4617,2021-07-12 09:00:00,454.0,76393,25.6,0.0,79.0,0,34.1,0,warning
4618,2021-07-12 10:00:00,298.0,76393,27.4,0.0,75.0,0,34.1,0,warning
4619,2021-07-12 11:00:00,640.0,76393,29.2,0.0,74.0,0,34.1,0,warning
4620,2021-07-12 12:00:00,628.0,76393,30.4,0.0,66.0,0,34.1,0,warning
4621,2021-07-12 13:00:00,440.0,76393,31.4,0.0,63.0,0,34.1,0,warning
4622,2021-07-12 14:00:00,500.0,76393,32.4,0.0,61.0,0,34.1,0,warning
4623,2021-07-12 15:00:00,482.0,76393,32.6,0.0,59.0,0,34.1,0,warning
4624,2021-07-12 16:00:00,52.0,76393,32.8,0.0,55.0,0,34.1,0,warning
4625,2021-07-12 17:00:00,506.0,76393,33.0,0.0,55.0,0,34.1,0,warning
4626,2021-07-12 18:00:00,388.0,76393,31.5,0.0,66.0,0,34.1,0,warning
4627,2021-07-12 19:00:00,660.0,76393,29.6,0.0,72.0,0,34.1,0,warning
4628,2021-07-12 20:00:00,414.0,76393,28.9,0.0,67.0,0,34.1,0,warning
4629,2021-07-12 21:00:00,310.0,76393,27.6,0.0,68.0,0,34.1,0,warning
4630,2021-07-12 22:00:00,492.0,76393,26.1,0.0,79.0,0,34.1,0,warning
4631,2021-07-12 23:00:00,562.0,76393,24.9,0.0,86.0,0,34.1,0,warning
4632,2021-07-13 00:00:00,526.0,76393,24.6,0.0,87.0,0,34.6,0,warning
4633,2021-07-13 01:00:00,242.0,76393,24.6,0.0,88.0,0,34.6,0,warning
4634,2021-07-13 02:00:00,508.0,76393,23.9,0.0,91.0,0,34.6,0,warning
4635,2021-07-13 03:00:00,450.0,76393,23.7,0.0,93.0,0,34.6,0,warning
4636,2021-07-13 04:00:00,480.0,76393,23.4,0.0,94.0,0,34.6,0,warning
4637,2021-07-13 05:00:00,788.0,76393,23.3,0.0,95.0,0,34.6,0,warning
4638,2021-07-13 06:00:00,468.0,76393,23.4,0.0,95.0,0,34.6,0,warning
4639,2021-07-13 07:00:00,466.0,76393,24.2,0.0,92.0,0,34.6,0,warning
4640,2021-07-13 08:00:00,456.0,76393,25.7,0.0,84.0,0,34.6,0,warning
4641,2021-07-13 09:00:00,602.0,76393,27.2,0.0,77.0,0,34.6,0,warning
4642,2021-07-13 10:00:00,344.0,76393,29.1,0.0,69.0,0,34.6,0,warning
4643,2021-07-13 11:00:00,558.0,76393,29.0,0.0,67.0,0,34.6,0,warning
4644,2021-07-13 12:00:00,544.0,76393,31.3,0.0,62.0,0,34.6,0,warning
4645,2021-07-13 13:00:00,656.0,76393,32.2,0.0,58.0,0,34.6,0,warning
4646,2021-07-13 14:00:00,452.0,76393,32.6,0.0,56.0,0,34.6,0,warning
4647,2021-07-13 15:00:00,584.0,76393,32.8,0.0,53.0,0,34.6,0,warning
4648,2021-07-13 16:00:00,698.0,76393,33.4,0.0,51.0,0,34.6,0,warning
4649,2021-07-13 17:00:00,676.0,76393,33.2,0.0,56.0,0,34.6,0,warning
4650,2021-07-13 18:00:00,496.0,76393,31.7,0.0,60.0,0,34.6,0,warning
4651,2021-07-13 19:00:00,436.0,76393,30.9,0.0,64.0,0,34.6,0,warning
4652,2021-07-13 20:00:00,650.0,76393,30.0,0.0,67.0,0,34.6,0,warning
4653,2021-07-13 21:00:00,546.0,76393,29.1,0.0,69.0,0,34.6,0,warning
4654,2021-07-13 22:00:00,340.0,76393,28.4,0.0,71.0,0,34.6,0,warning
4655,2021-07-13 23:00:00,608.0,76393,27.5,0.0,77.0,0,34.6,0,warning
4656,2021-07-14 00:00:00,652.0,76393,26.8,0.0,81.0,0,34.4,0,warning
4657,2021-07-14 01:00:00,336.0,76393,25.7,0.0,86.0,0,34.4,0,warning
4658,2021-07-14 02:00:00,746.0,76393,24.6,0.0,91.0,0,34.4,0,warning
4659,2021-07-14 03:00:00,482.0,76393,24.3,0.0,93.0,0,34.4,0,warning
4660,2021-07-14 04:00:00,428.0,76393,23.9,0.0,94.0,0,34.4,0,warning
4661,2021-07-14 05:00:00,583.0,76393,23.8,0.0,94.0,0,34.4,0,warning
4662,2021-07-14 06:00:00,559.0,76393,23.9,0.0,93.0,0,34.4,0,warning
4663,2021-07-14 07:00:00,562.0,76393,25.3,0.0,88.0,0,34.4,0,warning
4664,2021-07-14 08:00:00,556.0,76393,27.6,0.0,79.0,0,34.4,0,warning
4665,2021-07-14 09:00:00,561.0,76393,29.1,0.0,73.0,0,34.4,0,warning
4666,2021-07-14 10:00:00,547.0,76393,29.0,0.0,70.0,0,34.4,0,warning
4667,2021-07-14 11:00:00,559.0,76393,30.4,0.0,63.0,0,34.4,0,warning
4668,2021-07-14 12:00:00,468.0,76393,31.6,0.0,57.0,0,34.4,0,warning
4669,2021-07-14 13:00:00,344.0,76393,32.5,0.0,55.0,0,34.4,0,warning
4670,2021-07-14 14:00:00,864.0,76393,33.4,0.0,52.0,0,34.4,0,warning
4671,2021-07-14 15:00:00,660.0,76393,33.4,0.0,53.0,0,34.4,0,warning
4672,2021-07-14 16:00:00,616.0,76393,33.6,0.0,50.0,0,34.4,0,warning
4673,2021-07-14 17:00:00,770.0,76393,33.6,0.0,53.0,0,34.4,0,warning
4674,2021-07-14 18:00:00,464.0,76393,33.2,0.0,54.0,0,34.4,0,warning
4675,2021-07-14 19:00:00,502.0,76393,30.0,0.0,71.0,0,34.4,0,warning
4676,2021-07-14 20:00:00,500.0,76393,29.2,0.0,68.0,0,34.4,0,warning
4677,2021-07-14 21:00:00,880.0,76393,28.2,0.0,78.0,0,34.4,0,warning
4678,2021-07-14 22:00:00,350.0,76393,28.5,0.0,77.0,0,34.4,0,warning
4679,2021-07-14 23:00:00,486.0,76393,28.5,0.0,76.0,0,34.4,0,warning
4680,2021-07-15 00:00:00,548.0,76393,27.4,0.0,83.0,0,35.2,0,warning
4681,2021-07-15 01:00:00,490.0,76393,26.8,0.0,86.0,0,35.2,0,warning
4682,2021-07-15 02:00:00,462.0,76393,26.3,0.0,87.0,0,35.2,0,warning
4683,2021-07-15 03:00:00,678.0,76393,25.7,0.0,90.0,0,35.2,0,warning
4684,2021-07-15 04:00:00,538.0,76393,25.0,0.0,93.0,0,35.2,0,warning
4685,2021-07-15 05:00:00,514.0,76393,24.5,0.0,95.0,0,35.2,0,warning
4686,2021-07-15 06:00:00,674.0,76393,24.9,0.0,93.0,0,35.2,0,warning
4687,2021-07-15 07:00:00,308.0,76393,26.2,0.0,89.0,0,35.2,0,warning
4688,2021-07-15 08:00:00,482.0,76393,28.2,0.0,79.0,0,35.2,0,warning
4689,2021-07-15 09:00:00,678.0,76393,28.8,0.0,75.0,0,35.2,0,warning
4690,2021-07-15 10:00:00,320.0,76393,31.6,0.0,66.0,0,35.2,0,warning
4691,2021-07-15 11:00:00,588.0,76393,30.7,0.0,71.0,0,35.2,0,warning
4692,2021-07-15 12:00:00,524.0,76393,31.4,0.0,66.0,0,35.2,0,warning
4693,2021-07-15 13:00:00,628.0,76393,33.7,0.0,60.0,0,35.2,0,warning
4694,2021-07-15 14:00:00,544.0,76393,33.1,0.0,53.0,0,35.2,0,warning
4695,2021-07-15 15:00:00,688.0,76393,29.3,0.0,71.0,0,35.2,0,warning
4696,2021-07-15 16:00:00,656.0,76393,27.8,0.0,80.0,0,35.2,0,warning
4697,2021-07-15 17:00:00,438.0,76393,27.8,0.0,77.0,0,35.2,0,warning
4698,2021-07-15 18:00:00,978.0,76393,27.6,0.0,77.0,0,35.2,0,warning
4699,2021-07-15 19:00:00,376.0,76393,26.8,0.0,68.0,0,35.2,0,warning
4700,2021-07-15 20:00:00,414.0,76393,25.6,0.0,77.0,0,35.2,0,warning
4701,2021-07-15 21:00:00,846.0,76393,25.3,0.0,79.0,0,35.2,0,warning
4702,2021-07-15 22:00:00,532.0,76393,24.6,0.0,84.0,0,35.2,0,warning
4703,2021-07-15 23:00:00,356.0,76393,23.9,0.0,88.0,0,35.2,0,warning
4704,2021-07-16 00:00:00,756.0,76393,23.5,0.0,90.0,0,33.5,0,warning
4705,2021-07-16 01:00:00,382.0,76393,23.1,0.0,92.0,0,33.5,0,warning
4706,2021-07-16 02:00:00,554.0,76393,23.0,0.0,92.0,0,33.5,0,warning
4707,2021-07-16 03:00:00,594.0,76393,23.3,0.0,90.0,0,33.5,0,warning
4708,2021-07-16 04:00:00,698.0,76393,23.4,0.0,91.0,0,33.5,0,warning
4709,2021-07-16 05:00:00,448.0,76393,22.9,0.0,93.0,0,33.5,0,warning
4710,2021-07-16 06:00:00,710.0,76393,22.7,0.0,94.0,0,33.5,0,warning
4711,2021-07-16 07:00:00,550.0,76393,24.0,0.0,88.0,0,33.5,0,warning
4712,2021-07-16 08:00:00,554.0,76393,25.6,0.0,82.0,0,33.5,0,warning
4713,2021-07-16 09:00:00,470.0,76393,27.2,0.0,74.0,0,33.5,0,warning
4714,2021-07-16 10:00:00,770.0,76393,28.7,0.0,72.0,0,33.5,0,warning
4715,2021-07-16 11:00:00,542.0,76393,29.7,0.0,65.0,0,33.5,0,warning
4716,2021-07-16 12:00:00,532.0,76393,30.1,0.0,62.0,0,33.5,0,warning
4717,2021-07-16 13:00:00,848.0,76393,32.0,0.0,55.0,0,33.5,0,warning
4718,2021-07-16 14:00:00,364.0,76393,31.3,0.0,57.0,0,33.5,0,warning
4719,2021-07-16 15:00:00,940.0,76393,32.2,0.0,53.0,0,33.5,0,warning
4720,2021-07-16 16:00:00,512.0,76393,28.2,0.0,69.0,0,33.5,0,warning
4721,2021-07-16 17:00:00,500.0,76393,28.8,0.0,64.0,0,33.5,0,warning
4722,2021-07-16 18:00:00,496.0,76393,29.1,0.0,61.0,0,33.5,0,not
4723,2021-07-16 19:00:00,652.0,76393,28.1,0.0,67.0,0,33.5,0,not
4724,2021-07-16 20:00:00,452.0,76393,27.5,0.0,68.0,0,33.5,0,not
4725,2021-07-16 21:00:00,658.0,76393,26.8,0.0,71.0,0,33.5,0,not
4726,2021-07-16 22:00:00,490.0,76393,24.7,0.0,81.0,0,33.5,0,not
4727,2021-07-16 23:00:00,548.0,76393,23.9,0.0,85.0,0,33.5,0,not
4728,2021-07-17 00:00:00,560.0,76393,23.5,0.0,88.0,1,31.7,0,not
4729,2021-07-17 01:00:00,364.0,76393,23.5,0.0,88.0,1,31.7,0,not
4730,2021-07-17 02:00:00,562.0,76393,23.3,0.0,89.0,1,31.7,0,not
4731,2021-07-17 03:00:00,694.0,76393,23.2,0.0,91.0,1,31.7,0,not
4732,2021-07-17 04:00:00,492.0,76393,23.7,0.0,87.0,1,31.7,0,not
4733,2021-07-17 05:00:00,634.0,76393,22.8,0.0,92.0,1,31.7,0,not
4734,2021-07-17 06:00:00,670.0,76393,22.9,0.0,91.0,1,31.7,0,not
4735,2021-07-17 07:00:00,520.0,76393,24.2,0.0,84.0,1,31.7,0,not
4736,2021-07-17 08:00:00,464.0,76393,25.3,0.0,76.0,1,31.7,0,not
4737,2021-07-17 09:00:00,694.0,76393,26.0,0.0,74.0,1,31.7,0,not
4738,2021-07-17 10:00:00,454.0,76393,26.5,0.0,72.0,1,31.7,0,not
4739,2021-07-17 11:00:00,452.0,76393,27.6,0.1,67.0,1,31.7,0,not
4740,2021-07-17 12:00:00,792.0,76393,27.8,0.0,67.0,1,31.7,0,not
4741,2021-07-17 13:00:00,812.0,76393,27.2,0.4,73.0,1,31.7,0,not
4742,2021-07-17 14:00:00,334.0,76393,29.3,0.0,66.0,1,31.7,0,not
4743,2021-07-17 15:00:00,458.0,76393,30.8,0.0,55.0,1,31.7,0,not
4744,2021-07-17 16:00:00,872.0,76393,29.8,0.0,58.0,1,31.7,0,not
4745,2021-07-17 17:00:00,282.0,76393,30.2,0.0,59.0,1,31.7,0,not
4746,2021-07-17 18:00:00,838.0,76393,28.9,0.0,64.0,1,31.7,0,not
4747,2021-07-17 19:00:00,404.0,76393,28.1,0.0,66.0,1,31.7,0,not
4748,2021-07-17 20:00:00,512.0,76393,27.7,0.0,65.0,1,31.7,0,not
4749,2021-07-17 21:00:00,708.0,76393,27.0,0.0,67.0,1,31.7,0,not
4750,2021-07-17 22:00:00,340.0,76393,25.9,0.0,74.0,1,31.7,0,not
4751,2021-07-17 23:00:00,596.0,76393,26.0,0.0,70.0,1,31.7,0,not
4752,2021-07-18 00:00:00,344.0,76393,23.7,0.0,83.0,1,32.8,0,not
4753,2021-07-18 01:00:00,682.0,76393,23.2,0.0,87.0,1,32.8,0,not
4754,2021-07-18 02:00:00,490.0,76393,22.9,0.0,88.0,1,32.8,0,not
4755,2021-07-18 03:00:00,384.0,76393,23.1,0.0,87.0,1,32.8,0,not
4756,2021-07-18 04:00:00,748.0,76393,22.9,0.0,88.0,1,32.8,0,not
4757,2021-07-18 05:00:00,460.0,76393,22.4,0.0,91.0,1,32.8,0,not
4758,2021-07-18 06:00:00,602.0,76393,22.4,0.0,91.0,1,32.8,0,not
4759,2021-07-18 07:00:00,558.0,76393,24.1,0.0,83.0,1,32.8,0,not
4760,2021-07-18 08:00:00,300.0,76393,25.8,0.0,74.0,1,32.8,0,not
4761,2021-07-18 09:00:00,444.0,76393,27.2,0.0,68.0,1,32.8,0,not
4762,2021-07-18 10:00:00,668.0,76393,28.7,0.0,63.0,1,32.8,0,not
4763,2021-07-18 11:00:00,424.0,76393,28.4,0.0,65.0,1,32.8,0,not
4764,2021-07-18 12:00:00,492.0,76393,29.6,0.0,59.0,1,32.8,0,not
4765,2021-07-18 13:00:00,692.0,76393,29.7,0.0,61.0,1,32.8,0,not
4766,2021-07-18 14:00:00,402.0,76393,30.4,0.0,58.0,1,32.8,0,not
4767,2021-07-18 15:00:00,626.0,76393,31.6,0.0,54.0,1,32.8,0,not
4768,2021-07-18 16:00:00,684.0,76393,30.9,0.0,58.0,1,32.8,0,not
4769,2021-07-18 17:00:00,234.0,76393,26.2,0.6,84.0,1,32.8,0,not
4770,2021-07-18 18:00:00,510.0,76393,25.0,4.3,85.0,1,32.8,0,not
4771,2021-07-18 19:00:00,532.0,76393,24.3,1.6,93.0,1,32.8,0,not
4772,2021-07-18 20:00:00,392.0,76393,24.2,0.5,95.0,1,32.8,0,not
4773,2021-07-18 21:00:00,532.0,76393,23.9,0.0,96.0,1,32.8,0,not
4774,2021-07-18 22:00:00,534.0,76393,23.8,0.0,97.0,1,32.8,0,not
4775,2021-07-18 23:00:00,494.0,76393,23.7,0.0,97.0,1,32.8,0,not
4776,2021-07-19 00:00:00,496.0,76393,23.7,0.0,97.0,0,31.8,0,not
4777,2021-07-19 01:00:00,540.0,76393,23.7,0.0,97.0,0,31.8,0,not
4778,2021-07-19 02:00:00,540.0,76393,23.5,0.3,97.0,0,31.8,0,not
4779,2021-07-19 03:00:00,306.0,76393,23.5,0.3,97.0,0,31.8,0,not
4780,2021-07-19 04:00:00,542.0,76393,23.3,0.1,96.0,0,31.8,0,not
4781,2021-07-19 05:00:00,516.0,76393,23.4,0.0,96.0,0,31.8,0,not
4782,2021-07-19 06:00:00,360.0,76393,23.4,0.0,96.0,0,31.8,0,not
4783,2021-07-19 07:00:00,644.0,76393,23.5,0.0,95.0,0,31.8,0,not
4784,2021-07-19 08:00:00,510.0,76393,23.9,0.7,96.0,0,31.8,0,not
4785,2021-07-19 09:00:00,338.0,76393,24.9,0.0,89.0,0,31.8,0,not
4786,2021-07-19 10:00:00,704.0,76393,26.7,0.0,79.0,0,31.8,0,warning
4787,2021-07-19 11:00:00,404.0,76393,28.9,0.0,68.0,0,31.8,0,warning
4788,2021-07-19 12:00:00,580.0,76393,28.4,0.0,70.0,0,31.8,0,warning
4789,2021-07-19 13:00:00,640.0,76393,28.7,0.0,70.0,0,31.8,0,warning
4790,2021-07-19 14:00:00,518.0,76393,29.3,0.0,69.0,0,31.8,0,warning
4791,2021-07-19 15:00:00,650.0,76393,29.5,0.0,65.0,0,31.8,0,warning
4792,2021-07-19 16:00:00,834.0,76393,30.1,0.0,61.0,0,31.8,0,warning
4793,2021-07-19 17:00:00,310.0,76393,30.4,0.0,59.0,0,31.8,0,warning
4794,2021-07-19 18:00:00,484.0,76393,29.9,0.0,66.0,0,31.8,0,warning
4795,2021-07-19 19:00:00,660.0,76393,28.4,0.0,75.0,0,31.8,0,warning
4796,2021-07-19 20:00:00,562.0,76393,27.3,0.0,74.0,0,31.8,0,warning
4797,2021-07-19 21:00:00,362.0,76393,26.3,0.0,77.0,0,31.8,0,warning
4798,2021-07-19 22:00:00,774.0,76393,25.1,0.0,85.0,0,31.8,0,warning
4799,2021-07-19 23:00:00,336.0,76393,25.0,0.0,89.0,0,31.8,0,warning
4800,2021-07-20 00:00:00,680.0,76393,24.6,0.0,91.0,0,33.6,0,warning
4801,2021-07-20 01:00:00,330.0,76393,24.5,0.0,92.0,0,33.6,0,warning
4802,2021-07-20 02:00:00,674.0,76393,24.3,0.0,93.0,0,33.6,0,warning
4803,2021-07-20 03:00:00,590.0,76393,24.2,0.0,93.0,0,33.6,0,warning
4804,2021-07-20 04:00:00,482.0,76393,23.8,0.0,95.0,0,33.6,0,warning
4805,2021-07-20 05:00:00,582.0,76393,23.9,0.0,95.0,0,33.6,0,warning
4806,2021-07-20 06:00:00,776.0,76393,23.9,0.0,94.0,0,33.6,0,warning
4807,2021-07-20 07:00:00,724.0,76393,24.7,0.0,93.0,0,33.6,0,warning
4808,2021-07-20 08:00:00,488.0,76393,25.6,0.0,87.0,0,33.6,0,warning
4809,2021-07-20 09:00:00,372.0,76393,27.1,0.0,78.0,0,33.6,0,warning
4810,2021-07-20 10:00:00,618.0,76393,28.5,0.0,71.0,0,33.6,0,warning
4811,2021-07-20 11:00:00,780.0,76393,29.4,0.0,66.0,0,33.6,0,warning
4812,2021-07-20 12:00:00,718.0,76393,29.7,0.0,65.0,0,33.6,0,warning
4813,2021-07-20 13:00:00,550.0,76393,30.7,0.0,58.0,0,33.6,0,warning
4814,2021-07-20 14:00:00,524.0,76393,30.9,0.0,57.0,0,33.6,0,warning
4815,2021-07-20 15:00:00,666.0,76393,31.6,0.0,58.0,0,33.6,0,warning
4816,2021-07-20 16:00:00,792.0,76393,32.2,0.0,60.0,0,33.6,0,warning
4817,2021-07-20 17:00:00,486.0,76393,31.7,0.0,62.0,0,33.6,0,warning
4818,2021-07-20 18:00:00,536.0,76393,31.6,0.0,63.0,0,33.6,0,warning
4819,2021-07-20 19:00:00,702.0,76393,29.9,0.0,70.0,0,33.6,0,warning
4820,2021-07-20 20:00:00,462.0,76393,28.1,0.0,79.0,0,33.6,0,warning
4821,2021-07-20 21:00:00,538.0,76393,27.1,0.0,84.0,0,33.6,0,warning
4822,2021-07-20 22:00:00,616.0,76393,26.1,0.0,83.0,0,33.6,0,warning
4823,2021-07-20 23:00:00,420.0,76393,25.0,0.0,88.0,0,33.6,0,warning
4824,2021-07-21 00:00:00,652.0,76393,24.4,0.0,89.0,0,34.3,0,warning
4825,2021-07-21 01:00:00,614.0,76393,23.8,0.0,92.0,0,34.3,0,warning
4826,2021-07-21 02:00:00,594.0,76393,23.1,0.0,93.0,0,34.3,0,warning
4827,2021-07-21 03:00:00,700.0,76393,22.9,0.0,93.0,0,34.3,0,warning
4828,2021-07-21 04:00:00,384.0,76393,22.6,0.0,94.0,0,34.3,0,warning
4829,2021-07-21 05:00:00,628.0,76393,22.2,0.0,95.0,0,34.3,0,warning
4830,2021-07-21 06:00:00,506.0,76393,22.1,0.0,94.0,0,34.3,0,warning
4831,2021-07-21 07:00:00,370.0,76393,23.3,0.0,87.0,0,34.3,0,warning
4832,2021-07-21 08:00:00,504.0,76393,24.7,0.0,82.0,0,34.3,0,warning
4833,2021-07-21 09:00:00,736.0,76393,26.3,0.0,75.0,0,34.3,0,warning
4834,2021-07-21 10:00:00,496.0,76393,27.1,0.0,70.0,0,34.3,0,warning
4835,2021-07-21 11:00:00,560.0,76393,29.6,0.0,59.0,0,34.3,0,warning
4836,2021-07-21 12:00:00,868.0,76393,30.5,0.0,57.0,0,34.3,0,warning
4837,2021-07-21 13:00:00,440.0,76393,31.5,0.0,56.0,0,34.3,0,warning
4838,2021-07-21 14:00:00,648.0,76393,32.7,0.0,54.0,0,34.3,0,warning
4839,2021-07-21 15:00:00,758.0,76393,32.8,0.0,54.0,0,34.3,0,warning
4840,2021-07-21 16:00:00,610.0,76393,32.9,0.0,53.0,0,34.3,0,warning
4841,2021-07-21 17:00:00,780.0,76393,32.9,0.0,49.0,0,34.3,0,warning
4842,2021-07-21 18:00:00,728.0,76393,32.8,0.0,46.0,0,34.3,0,warning
4843,2021-07-21 19:00:00,648.0,76393,30.8,0.0,56.0,0,34.3,0,warning
4844,2021-07-21 20:00:00,600.0,76393,29.1,0.0,58.0,0,34.3,0,warning
4845,2021-07-21 21:00:00,508.0,76393,27.8,0.0,63.0,0,34.3,0,warning
4846,2021-07-21 22:00:00,634.0,76393,26.3,0.0,72.0,0,34.3,0,warning
4847,2021-07-21 23:00:00,674.0,76393,25.4,0.0,75.0,0,34.3,0,warning
4848,2021-07-22 00:00:00,462.0,76393,24.1,0.0,84.0,0,33.1,0,warning
4849,2021-07-22 01:00:00,656.0,76393,23.7,0.0,85.0,0,33.1,0,warning
4850,2021-07-22 02:00:00,562.0,76393,23.1,0.0,88.0,0,33.1,0,warning
4851,2021-07-22 03:00:00,700.0,76393,22.5,0.0,91.0,0,33.1,0,warning
4852,2021-07-22 04:00:00,488.0,76393,22.4,0.0,91.0,0,33.1,0,warning
4853,2021-07-22 05:00:00,658.0,76393,21.7,0.0,93.0,0,33.1,0,warning
4854,2021-07-22 06:00:00,698.0,76393,21.8,0.0,93.0,0,33.1,0,warning
4855,2021-07-22 07:00:00,352.0,76393,23.4,0.0,86.0,0,33.1,0,warning
4856,2021-07-22 08:00:00,692.0,76393,25.7,0.0,75.0,0,33.1,0,warning
4857,2021-07-22 09:00:00,496.0,76393,27.5,0.0,70.0,0,33.1,0,warning
4858,2021-07-22 10:00:00,452.0,76393,27.7,0.0,68.0,0,33.1,0,warning
4859,2021-07-22 11:00:00,786.0,76393,28.6,0.0,66.0,0,33.1,0,warning
4860,2021-07-22 12:00:00,526.0,76393,29.9,0.0,62.0,0,33.1,0,warning
4861,2021-07-22 13:00:00,712.0,76393,30.5,0.0,60.0,0,33.1,0,warning
4862,2021-07-22 14:00:00,680.0,76393,31.3,0.0,59.0,0,33.1,0,warning
4863,2021-07-22 15:00:00,600.0,76393,30.9,0.0,60.0,0,33.1,0,warning
4864,2021-07-22 16:00:00,644.0,76393,32.2,0.0,56.0,0,33.1,0,warning
4865,2021-07-22 17:00:00,480.0,76393,31.8,0.0,53.0,0,33.1,0,warning
4866,2021-07-22 18:00:00,636.0,76393,30.6,0.0,56.0,0,33.1,0,warning
4867,2021-07-22 19:00:00,814.0,76393,29.5,0.0,62.0,0,33.1,0,warning
4868,2021-07-22 20:00:00,398.0,76393,27.2,0.0,75.0,0,33.1,0,warning
4869,2021-07-22 21:00:00,696.0,76393,26.0,0.0,82.0,0,33.1,0,warning
4870,2021-07-22 22:00:00,816.0,76393,25.1,0.0,85.0,0,33.1,0,warning
4871,2021-07-22 23:00:00,672.0,76393,24.4,0.0,87.0,0,33.1,0,warning
4872,2021-07-23 00:00:00,644.0,76393,23.8,0.0,89.0,0,33.5,0,warning
4873,2021-07-23 01:00:00,562.0,76393,23.3,0.0,90.0,0,33.5,0,warning
4874,2021-07-23 02:00:00,530.0,76393,22.9,0.0,92.0,0,33.5,0,warning
4875,2021-07-23 03:00:00,450.0,76393,22.7,0.0,93.0,0,33.5,0,warning
4876,2021-07-23 04:00:00,556.0,76393,22.5,0.0,94.0,0,33.5,0,warning
4877,2021-07-23 05:00:00,614.0,76393,22.3,0.0,94.0,0,33.5,0,warning
4878,2021-07-23 06:00:00,618.0,76393,22.3,0.0,94.0,0,33.5,0,warning
4879,2021-07-23 07:00:00,530.0,76393,23.6,0.0,89.0,0,33.5,0,warning
4880,2021-07-23 08:00:00,506.0,76393,25.0,0.0,83.0,0,33.5,0,warning
4881,2021-07-23 09:00:00,782.0,76393,27.5,0.0,74.0,0,33.5,0,warning
4882,2021-07-23 10:00:00,476.0,76393,29.0,0.0,68.0,0,33.5,0,warning
4883,2021-07-23 11:00:00,710.0,76393,30.0,0.0,59.0,0,33.5,0,warning
4884,2021-07-23 12:00:00,658.0,76393,29.8,0.0,63.0,0,33.5,0,warning
4885,2021-07-23 13:00:00,708.0,76393,31.5,0.0,54.0,0,33.5,0,warning
4886,2021-07-23 14:00:00,724.0,76393,32.5,0.0,56.0,0,33.5,0,warning
4887,2021-07-23 15:00:00,618.0,76393,32.5,0.0,53.0,0,33.5,0,warning
4888,2021-07-23 16:00:00,664.0,76393,32.0,0.0,53.0,0,33.5,0,warning
4889,2021-07-23 17:00:00,654.0,76393,32.9,0.0,51.0,0,33.5,0,warning
4890,2021-07-23 18:00:00,756.0,76393,31.7,0.0,56.0,0,33.5,0,warning
4891,2021-07-23 19:00:00,532.0,76393,30.0,0.0,65.0,0,33.5,0,warning
4892,2021-07-23 20:00:00,672.0,76393,28.8,0.0,70.0,0,33.5,0,warning
4893,2021-07-23 21:00:00,376.0,76393,28.2,0.0,72.0,0,33.5,0,warning
4894,2021-07-23 22:00:00,884.0,76393,26.4,0.0,82.0,0,33.5,0,warning
4895,2021-07-23 23:00:00,744.0,76393,25.4,0.0,86.0,0,33.5,0,warning
4896,2021-07-24 00:00:00,484.0,76393,24.6,0.0,89.0,1,33.6,0,warning
4897,2021-07-24 01:00:00,642.0,76393,24.2,0.0,90.0,1,33.6,0,warning
4898,2021-07-24 02:00:00,418.0,76393,23.9,0.0,91.0,1,33.6,0,warning
4899,2021-07-24 03:00:00,880.0,76393,23.7,0.0,91.0,1,33.6,0,warning
4900,2021-07-24 04:00:00,322.0,76393,23.6,0.0,91.0,1,33.6,0,warning
4901,2021-07-24 05:00:00,698.0,76393,23.3,0.0,92.0,1,33.6,0,warning
4902,2021-07-24 06:00:00,732.0,76393,23.3,0.0,91.0,1,33.6,0,warning
4903,2021-07-24 07:00:00,384.0,76393,23.9,0.0,90.0,1,33.6,0,warning
4904,2021-07-24 08:00:00,636.0,76393,25.7,0.0,82.0,1,33.6,0,warning
4905,2021-07-24 09:00:00,500.0,76393,26.4,0.0,77.0,1,33.6,0,warning
4906,2021-07-24 10:00:00,528.0,76393,28.3,0.0,69.0,1,33.6,0,warning
4907,2021-07-24 11:00:00,652.0,76393,28.8,0.0,65.0,1,33.6,0,warning
4908,2021-07-24 12:00:00,452.0,76393,31.3,0.0,57.0,1,33.6,0,warning
4909,2021-07-24 13:00:00,720.0,76393,31.9,0.0,56.0,1,33.6,0,warning
4910,2021-07-24 14:00:00,396.0,76393,31.2,0.0,57.0,1,33.6,0,warning
4911,2021-07-24 15:00:00,598.0,76393,32.5,0.0,52.0,1,33.6,0,warning
4912,2021-07-24 16:00:00,626.0,76393,32.7,0.0,52.0,1,33.6,0,warning
4913,2021-07-24 17:00:00,548.0,76393,32.6,0.0,52.0,1,33.6,0,warning
4914,2021-07-24 18:00:00,480.0,76393,31.8,0.0,56.0,1,33.6,0,warning
4915,2021-07-24 19:00:00,668.0,76393,31.0,0.0,60.0,1,33.6,0,warning
4916,2021-07-24 20:00:00,542.0,76393,29.5,0.0,66.0,1,33.6,0,warning
4917,2021-07-24 21:00:00,646.0,76393,28.5,0.0,67.0,1,33.6,0,warning
